523,2
848,3
856,3
866,2
452,2
241,2
451,2
782,2
805,2
234,2
992,3
660,2
305,2
54,2
62,2
988,3
49,1
129,2
249,3
75,2
90,1
329,1
712,3
649,3
369,2
655,2
41,2
818,2
178,3
647,2
153,2
925,3
219,3
801,3
999,3
327,2
676,3
494,2
985,2
939,1
273,1
767,3
610,2
373,2
233,2
359,2
825,3
382,3
919,3
503,2
169,2
82,2
990,2
32,1
588,3
455,2
141,2
953,3
678,2
185,2
393,2
830,2
516,2
215,2
943,3
644,2
173,1
563,3
935,3
285,1
390,1
941,2
770,3
113,2
822,3
731,3
85,2
227,2
989,3
251,2
257,2
431,2
669,3
184,2
20,2
608,3
627,3
727,2
358,2
405,2
554,3
872,2
197,2
199,2
557,3
105,2
900,3
634,3
379,2
132,2
229,3
200,2
84,2
810,2
886,3
286,2
580,3
475,2
927,2
532,2
578,2
916,2
454,2
168,2
36,1
356,2
314,2
984,3
31,2
343,1
901,3
166,2
724,3
742,2
514,3
293,2
658,2
942,3
944,2
485,1
467,2
190,1
968,2
510,2
27,2
444,3
897,3
24,1
593,3
564,3
203,2
330,2
736,1
98,2
183,2
844,2
653,3
998,3
922,2
80,1
689,2
339,2
334,2
145,2
893,3
652,3
2,2
138,1
157,2
923,3
842,2
201,2
511,3
453,2
55,2
30,1
66,2
781,2
973,2
18,1
134,2
276,1
435,3
136,1
552,2
63,2
829,2
877,3
538,2
6,2
370,2
690,2
537,3
107,2
161,2
948,3
11,1
847,2
450,2
410,3
668,2
488,2
81,1
567,3
883,2
920,3
13,1
854,2
326,2
598,3
42,2
60,2
868,3
796,2
570,3
115,3
350,2
283,2
711,1
884,2
290,3
752,3
346,2
777,3
4,1
962,2
425,1
407,2
186,2
474,2
700,2
395,2
348,1
565,2
14,2
802,2
357,1
318,3
586,2
525,2
772,3
440,2
849,2
212,2
820,2
996,2
399,3
759,2
890,3
976,2
695,2
663,3
224,2
498,2
604,2
692,2
16,1
824,2
456,3
957,3
432,3
648,2
92,2
542,3
320,2
434,2
342,3
152,2
104,2
333,2
705,3
974,3
616,2
747,2
403,2
383,2
691,2
284,2
869,3
121,2
28,1
448,3
740,3
118,2
438,2
175,1
654,3
322,2
149,2
376,2
71,1
171,2
750,2
811,3
850,3
317,2
520,1
951,3
466,2
266,2
179,2
917,2
44,1
814,2
306,2
905,3
685,3
958,2
148,2
147,2
313,2
68,2
950,3
378,2
154,2
550,2
560,2
64,2
243,1
23,1
607,2
449,3
764,3
163,2
303,2
596,2
351,1
87,2
304,2
79,2
743,3
812,2
701,2
211,2
952,2
262,2
116,2
581,2
650,3
857,3
763,2
780,2
749,2
124,2
88,2
882,3
963,2
427,2
859,2
309,3
778,2
718,3
37,2
795,2
52,2
345,3
51,2
722,2
873,3
238,2
940,2
39,2
846,3
790,3
35,2
734,2
40,2
441,1
709,2
127,2
109,3
618,2
683,1
641,3
74,2
800,2
323,2
484,2
462,2
493,2
889,3
878,3
319,2
106,2
726,1
298,2
302,1
101,2
344,1
22,1
591,2
970,2
500,1
509,3
17,1
775,3
0,2
904,2
938,2
972,2
486,2
247,2
513,2
270,2
67,1
385,2
288,2
143,2
316,2
908,3
679,3
548,2
686,2
296,2
615,2
723,2
813,3
495,2
915,2
880,2
471,2
631,1
465,3
843,2
5,2
949,3
418,2
281,1
931,3
906,3
1,1
210,2
524,2
979,3
221,2
164,2
579,3
832,2
108,2
59,2
664,2
196,2
521,2
947,2
745,2
483,1
206,2
961,2
299,2
817,2
617,2
381,2
967,2
834,3
717,3
250,2
73,2
458,2
845,2
515,1
945,3
245,2
630,1
269,1
139,1
263,1
681,2
191,2
422,2
779,3
703,2
501,2
332,2
125,2
77,2
445,2
406,3
735,3
506,2
223,2
635,3
659,3
480,2
34,1
205,2
774,2
633,2
799,3
680,2
620,2
646,2
392,2
728,2
819,3
865,2
207,2
629,3
96,2
757,1
773,2
198,3
645,2
892,2
282,2
867,2
803,2
638,2
65,2
568,3
244,1
489,2
331,3
623,2
768,2
271,2
25,2
535,2
496,2
33,2
424,2
823,2
879,2
926,3
76,2
558,2
165,2
10,1
502,2
340,2
806,3
48,1
870,2
131,2
214,2
437,2
895,2
914,2
585,2
167,2
602,2
213,2
294,2
626,2
527,3
613,2
387,2
47,2
530,2
337,2
367,2
769,2
761,2
508,3
220,2
19,2
236,2
983,2
362,2
911,1
341,3
808,2
794,2
300,2
902,3
858,2
954,3
311,2
862,2
528,2
78,2
715,2
720,2
874,2
574,2
287,2
549,1
204,2
375,2
38,1
864,3
553,2
699,3
702,2
725,2
994,2
714,1
821,2
933,3
512,2
26,2
117,2
667,1
584,3
446,2
547,2
969,2
827,2
971,2
123,2
364,2
176,2
476,2
665,2
374,2
606,2
545,2
93,2
463,2
267,1
99,2
86,2
600,2
193,2
248,2
478,1
898,2
180,2
571,2
324,2
137,2
875,2
788,2
657,2
977,3
783,2
366,2
94,2
428,1
464,2
899,2
397,2
188,2
295,3
551,2
360,2
991,3
928,2
181,1
706,2
70,2
946,2
614,3
619,2
338,3
932,2
46,1
787,2
372,1
442,2
355,1
158,2
934,2
643,2
738,2
599,3
230,2
347,2
461,2
377,2
420,2
222,2
110,1
791,2
852,2
255,2
150,2
694,2
793,2
841,2
562,3
792,3
541,2
58,1
155,1
111,1
739,1
398,2
91,1
177,2
966,2
396,2
997,2
490,2
504,2
675,2
258,2
328,2
754,3
472,2
57,2
469,2
636,3
809,3
534,2
707,2
391,2
280,2
716,2
479,2
468,3
274,2
876,2
417,2
126,2
719,2
559,2
415,2
546,3
762,2
677,2
349,1
975,3
353,2
235,2
885,2
194,2
776,2
625,3
423,2
576,2
797,3
336,2
3,1
628,2
192,2
325,2
12,1
272,2
741,3
389,3
292,2
460,2
536,3
225,2
216,2
433,2
526,2
315,1
704,2
837,1
964,3
861,2
459,2
786,2
566,2
307,3
733,3
896,2
29,2
639,2
871,2
838,2
840,3
744,3
556,3
622,3
122,2
386,2
133,2
128,1
697,3
592,2
672,2
312,2
491,2
217,2
275,2
955,2
401,1
666,2
519,2
531,2
61,2
53,2
921,2
986,3
910,2
265,2
412,2
937,2
240,2
751,3
713,2
587,2
254,2
755,1
291,2
569,2
352,2
172,2
517,2
995,3
174,2
918,3
684,2
253,3
929,3
605,2
72,2
321,1
756,1
505,2
828,3
980,2
83,2
632,3
956,2
119,2
264,2
688,1
913,2
611,2
533,2
365,2
162,2
766,2
384,2
907,3
603,2
544,2
189,2
855,3
721,2
595,2
430,1
242,2
400,2
277,2
413,2
429,3
436,2
561,3
411,2
789,2
335,2
930,2
835,3
89,2
881,2
539,2
112,2
142,2
308,2
860,2
354,3
470,2
555,3
662,2
807,2
894,2
50,2
540,2
100,2
577,2
543,2
209,2
621,2
507,2
402,2
815,3
589,2
414,2
239,2
671,2
473,2
839,3
159,1
737,2
187,2
231,2
693,2
371,2
226,1
261,2
146,2
572,2
687,2
863,3
746,2
394,2
114,2
912,2
421,2
361,1
103,2
97,2
56,2
729,2
710,2
612,2
477,2
981,2
443,2
256,2
748,2
232,2
987,3
45,2
156,1
804,2
887,3
696,2
597,3
682,3
784,2
594,2
426,1
268,2
888,2
583,2
753,2
765,2
624,2
487,2
297,2
260,2
8,1
218,2
978,3
208,2
170,1
936,2
826,2
959,2
497,2
960,2
656,2
590,2
670,2
708,2
891,2
661,2
252,2
301,1
965,2
289,2
368,2
601,2
732,2
798,2
120,2
202,2
380,3
673,2
416,2
259,2
278,2
609,2
419,3
640,2
237,1
637,2
482,2
833,2
439,1
7,1
785,2
409,2
993,2
404,2
182,1
246,2
760,2
651,2
310,2
674,2
924,2
144,2
130,2
698,2
909,2
573,3
